Id,SalePrice
2734,157776.92340061988
2735,127795.56627812702
2736,143264.01324113342
2737,105548.35771123762
2738,172087.37416513008
2739,164467.5432001484
2740,145289.30248221313
2741,143664.05514654797
2742,171306.0176004041
2743,142372.77634796116
2744,148213.2013239573
2745,138786.88318053086
2746,112150.04628750507
2747,183205.61208627804
2748,142241.55291249033
2749,115126.93302338896
2750,117836.7212663464
2751,101791.85359259928
2752,255173.2378474268
2753,170128.30486068781
2754,222993.30334766977
2755,160264.8971579153
2756,40665.30723167467
2757,53389.8078034434
2758,40396.32232845249
2759,152646.75379317917
2760,125345.12916719669
2761,149824.4519631184
2762,152811.62553763366
2763,202907.89721973077
2764,204365.47284401732
2765,262200.17955292633
2766,124334.08545504045
2767,74445.18928308517
2768,144724.01149591117
2769,126728.52015308652
2770,174562.73034308583
2771,107227.40938489337
2772,104580.7088071825
2773,155720.94791139674
2774,146420.86624161387
2775,107400.49205710227
2776,138021.91287486628
2777,166102.9467699502
2778,129944.26966225624
2779,130525.30334524694
2780,126166.87013908173
2781,86791.92790431285
2782,89031.06155607104
2783,55732.971604118124
2784,122801.18389868899
2785,129941.95461428538
2786,12709.58714794612
2787,140851.99940317206
2788,41369.85043249105
2789,206394.40259616054
2790,87644.68272464909
2791,126046.32376363908
2792,43304.12956388481
2793,161234.19755629404
2794,57129.0535580382
2795,106439.17496175366
2796,84368.02529753058
2797,238938.41252260702
2798,98115.3410036877
2799,106526.49209597684
2800,73005.86167793476
2801,125918.50950703688
2802,133764.63584476127
2803,222469.28073828935
2804,165170.75740139384
2805,106888.25040121644
2806,91895.50023065088
2807,179447.53857862856
2808,133044.50477381877
2809,135751.01072869473
2810,121461.80856009223
2811,162656.9423636282
2812,161561.1184235384
2813,208536.9005560472
2814,207419.89807983546
2815,93326.45273084415
2816,236503.36015688814
2817,128759.70292640559
2818,117103.21956515324
2819,203431.5033637156
2820,126829.33352909482
2821,105969.28526060726
2822,205695.1448479296
2823,303125.46404363646
2824,169397.05331065075
2825,162034.69832373667
2826,117376.55930779595
2827,166045.9439278721
2828,240146.11686919
2829,211442.0335628827
2830,251504.53544392146
2831,207482.79833376757
2832,228422.6047489373
2833,264752.8197094168
2834,228053.22043975943
2835,236228.4897730311
2836,211966.42607939756
2837,180485.96211323258
2838,143461.73135313473
2839,175553.0126861476
2840,219792.70758662757
2841,214864.43716926617
2842,222304.86309332983
2843,153506.42983570218
2844,182696.00293601688
2845,109137.00118094834
2846,220634.01539894973
2847,192932.4677385236
2848,230757.88629042066
2849,224577.07024466922
2850,271985.4170836677
2851,231977.85493296885
2852,231635.9806157872
2853,232023.62405344693
2854,147146.65897149267
2855,216867.15647916624
2856,219529.73257392226
2857,210969.42249091459
2858,211516.7549181123
2859,98128.3284845684
2860,130736.1056454879
2861,134876.96286545508
2862,218171.87960663193
2863,133061.7234630693
2864,251514.05688628496
2865,169820.3442273992
2866,212197.51006222784
2867,72695.26332197431
2868,142749.42301522754
2869,113443.1535381286
2870,141690.15045839793
2871,83977.80535495223
2872,-8151.051740237279
2873,88018.19536261773
2874,132226.94954469416
2875,148968.72202186577
2876,163028.07531048055
2877,135948.95020250021
2878,169016.48226248636
2879,126573.471052162
2880,113950.16769678041
2881,147950.5266377848
2882,150370.83392153832
2883,190744.7823387409
2884,189763.54468897067
2885,170416.52158685995
2886,183643.0725823813
2887,103122.01882078697
2888,143748.96553600428
2889,41479.32577245287
2890,51268.19518745842
2891,169370.38434771937
2892,30773.341272382648
2893,119022.1753188346
2894,25290.053465556237
2895,267631.11296407215
2896,258447.57120953745
2897,205167.26249581273
2898,209594.26563632686
2899,243853.02040785388
2900,169611.47160615213
2901,196819.38899172808
2902,191009.93696889537
2903,291443.5522482592
2904,303024.29710379976
2905,67289.97352642182
2906,223678.50726041466
2907,125907.35042102437
2908,108041.79321727622
2909,197307.70131932665
2910,54695.134093130706
2911,85908.04861815495
2912,147966.30688541755
2913,86654.12038655824
2914,73852.3276683964
2915,73852.3276683964
2916,86654.12038655824
2917,144950.54542871495
2918,111312.89035631169
2919,234699.84548737633
